,Customer Number,Campaign Period Sales,Historical Sales Volume,Date of First Purchase,Number of Prior Year Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language,Service Level,Date of Last Transaction,Number of Transactions,Email Available,Buy,Customer_engagement_days,Days_since_last_transaction,Customer_engagement_length,Language_group
12811,28784480,0.0,350456.5714285715,1992-02-01,15,False,False,False,NOTICE,WEB,Y,N,N,N,N,N,N,N,Y,6-10,English,Standard,2013-07-19,15,True,0,10647,2808,Mid-term,English
12814,28788442,788.4666666666667,2516785.6,1994-02-01,24,False,True,False,NOTICE,WEB,N,N,N,N,Y,N,N,N,Y,51-100,English,Premier,2009-11-10,24,True,1,9916,4155,Mid-term,English
12815,28789082,0.0,3089014.9333333336,1991-02-01,10,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,500+,English,Premier,2013-08-13,10,True,0,11012,2783,Mid-term,English
12816,28789345,0.0,275208.6857142857,1999-07-19,18,False,False,False,NOTICE,WEB,Y,N,N,N,N,N,Y,N,Y,6-10,English,Premier,2014-02-25,18,True,0,7922,2587,Mid-term,English
12817,28793356,0.0,365029.8666666667,1997-04-01,22,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2013-04-16,22,True,0,8761,2902,Mid-term,English
12818,28801648,0.0,325812.24,1985-12-15,18,False,False,False,AUTO RENEW,AUTO RENEW,Y,N,N,N,N,N,N,N,Y,6-10,English,Premier,2012-01-14,18,True,0,12886,3360,Mid-term,English
12820,28810866,0.0,381833.19999999995,1994-12-25,21,False,False,False,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,11-50,English,Standard,2013-11-21,21,True,0,9589,2683,Mid-term,English
12823,28813467,0.0,648490.24,1992-06-15,24,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,1-5,English,Standard,2012-08-04,24,True,0,10512,3157,Mid-term,English
12824,28814895,0.0,576357.6,1988-03-15,18,False,False,False,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,Y,51-100,English,Premier,2014-10-03,18,True,0,12065,2367,Mid-term,English
12825,28818630,451.5666666666667,124632.40000000002,1994-02-01,23,False,False,False,NOTICE,MAIL,Y,N,N,N,Y,N,Y,N,Y,51-100,English,Premier,2013-08-20,23,True,1,9916,2776,Mid-term,English
12826,28827109,0.0,308077.21904761903,1996-04-15,19,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,6-10,English,Premier,2013-03-19,19,True,0,9112,2930,Mid-term,English
12827,28827879,239.73333333333332,443506.6666666666,2012-07-12,25,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,11-50,English,Standard,2015-05-04,25,False,1,3180,2154,Short-term,English
12828,28830697,0.0,95214.24761904762,1997-02-01,17,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2012-11-30,17,False,0,8820,3039,Mid-term,English
12829,28832420,163.50476190476192,416937.1428571429,1984-02-15,17,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2015-06-29,17,True,1,13555,2098,Mid-term,English
12830,28836257,0.0,2071513.75,1996-04-15,17,False,False,False,NOTICE,MAIL,Y,N,N,N,N,N,N,N,N,51-100,English,Standard,2011-01-01,17,True,0,9112,3738,Mid-term,English
12831,28838233,0.0,1965612.8266666667,1997-05-15,19,True,False,True,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,101-500,French,Premier,2014-07-13,19,True,0,8717,2449,Mid-term,European
12832,28839796,0.0,1643699.1199999999,1997-03-01,21,False,False,False,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,101-500,English,Premier,2013-04-18,21,False,0,8792,2900,Mid-term,English
12833,28840022,0.0,1466405.9999999998,2016-09-07,36,False,False,False,NOTICE,PHONE,N,N,N,N,N,N,N,N,N,6-10,Unknown,Standard,2013-07-02,36,True,0,1662,2825,Short-term,Unknown
12834,28840317,0.0,440418.80000000005,2009-07-29,21,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-06-16,21,False,0,4259,2476,Short-term,English
12835,28841409,0.0,985813.2266666668,2012-03-30,19,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2012-02-13,19,True,0,3284,3330,Short-term,English
12837,28856658,0.0,48639.428571428565,1991-03-01,6,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,N,6-10,Unknown,Standard,2011-03-20,6,False,0,10984,3660,Mid-term,Unknown
12838,28860536,0.0,867948.1904761904,1989-02-01,20,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2010-09-01,20,True,0,11742,3860,Mid-term,English
12839,28865005,0.0,694617.28,1997-01-01,17,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,11-50,English,Premier,2013-07-16,17,True,0,8851,2811,Mid-term,English
12840,28872689,0.0,270724.87619047624,1990-04-15,13,False,False,False,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2014-01-21,13,True,0,11304,2622,Mid-term,English
12841,28875790,0.0,364091.4,1996-08-01,9,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,101-500,English,Premier,2015-04-25,9,False,0,9004,2163,Mid-term,English
12842,28879347,0.0,94790.22857142858,1994-04-15,9,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2011-07-29,9,True,0,9843,3529,Mid-term,English
12843,28883647,0.0,533550.0000000001,2009-09-17,15,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,51-100,English,Premier,2014-09-17,15,True,0,4209,2383,Short-term,English
12844,28885100,0.0,480988.80000000005,1998-02-01,21,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2012-06-16,21,True,0,8455,3206,Mid-term,English
12846,28890288,0.0,743302.56,2014-09-12,26,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,Y,N,Y,1-5,English,Premier,2012-10-29,26,True,0,2388,3071,Short-term,English
12847,28890851,0.0,197870.4,1994-04-01,20,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2012-02-05,20,True,0,9857,3338,Mid-term,English
12848,28891039,0.0,168733.31999999998,1985-11-15,21,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2012-08-11,21,False,0,12916,3150,Mid-term,English
12851,28897881,0.0,1102177.44,1995-12-01,26,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2014-05-07,26,False,0,9248,2516,Mid-term,English
12852,28897916,0.0,232840.80000000002,1972-06-15,7,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,6-10,English,Premier,2006-08-12,7,False,0,17817,5341,Long-term,English
12853,28906615,0.0,972763.4285714288,1996-04-15,15,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2008-10-04,15,True,0,9112,4557,Mid-term,English
12854,28908087,0.0,544723.6080000001,1992-06-01,18,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2013-04-22,18,False,0,10526,2896,Mid-term,English
12855,28909283,167.82857142857142,420914.0571428572,1975-12-15,19,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,6-10,English,Standard,2015-05-29,19,False,1,16539,2129,Long-term,English
12856,28909461,460.0,1153680.0,2005-02-28,19,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2005-10-21,19,True,1,5871,5636,Short-term,English
12857,28914558,0.0,94193.28,1984-02-01,18,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2012-04-27,18,False,0,13569,3256,Mid-term,English
12858,28914948,0.0,235846.14857142855,1997-04-01,15,False,False,False,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,N,Y,6-10,English,Premier,2016-03-12,15,True,0,8761,1841,Mid-term,English
12859,28920507,181.20266666666666,12865.389333333333,1987-07-15,1,True,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2014-10-17,1,True,1,12309,2353,Mid-term,English
12860,28923479,0.0,55373.71428571429,1996-03-01,12,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,Unknown,Premier,2014-03-04,12,False,0,9157,2580,Mid-term,Unknown
12861,28926909,0.0,740296.0,1990-02-01,20,False,False,False,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2012-10-17,20,True,0,11377,3083,Mid-term,English
12862,28928089,162.24,183980.16,1993-07-01,21,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2014-02-25,21,True,1,10131,2587,Mid-term,English
12863,28929472,0.0,1299728.976,1985-07-15,39,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,Y,Y,11-50,Unknown,Standard,2014-11-17,39,True,0,13039,2322,Mid-term,Unknown
12864,28929948,0.0,1131676.0000000002,1998-02-01,13,False,False,False,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,101-500,English,Premier,2012-11-21,13,True,0,8455,3048,Mid-term,English
12867,28945640,0.0,105902.88000000002,1996-02-01,6,False,False,False,NOTICE,BRANCH (POS),N,N,N,N,N,N,Y,N,Y,6-10,English,Standard,2014-03-30,6,True,0,9186,2554,Mid-term,English
12868,28947068,648.1666666666667,553534.3333333334,1994-02-01,7,True,False,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,N,11-50,English,Premier,2011-06-07,7,True,1,9916,3581,Mid-term,English
12869,28948214,658.9333333333334,1435156.8,1994-02-01,18,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,51-100,English,Premier,2011-04-24,18,True,1,9916,3625,Mid-term,English
12870,28948369,0.0,2018179.8,2000-04-05,21,True,True,True,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,Y,101-500,English,Standard,2012-01-18,21,True,0,7661,3356,Mid-term,English
12871,28949099,0.0,672565.3714285715,1994-09-15,18,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2010-06-18,18,False,0,9690,3935,Mid-term,English
12872,28949749,141.96,394648.80000000005,1979-01-01,20,False,False,False,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-09-20,20,True,1,15426,2380,Long-term,English
12873,28950045,0.0,85370.23733333335,2015-08-16,17,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2013-10-11,17,True,0,2050,2724,Short-term,English
12874,28950667,0.0,194636.80000000002,1988-07-01,12,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English,Standard,2013-01-06,12,True,0,11957,3002,Mid-term,English
12875,28950969,645.97,917277.4000000001,2009-10-04,10,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,51-100,English,Standard,2013-02-16,10,True,1,4192,2961,Short-term,English
12876,28951039,0.0,88632.76190476191,2013-08-21,20,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2012-08-14,20,True,0,2775,3147,Short-term,English
12877,28951678,908.1280000000002,813682.6880000001,2017-05-01,8,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,11-50,English,Standard,2008-11-28,8,True,1,1426,4502,Short-term,English
12878,28951705,462.25523809523816,447463.07047619054,1983-02-01,11,False,True,False,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2011-09-21,11,True,1,13934,3475,Mid-term,English
12879,28952501,0.0,335649.8133333334,1990-08-15,17,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,11-50,English,Standard,2008-10-25,17,True,0,11182,4536,Mid-term,English
12880,28954177,0.0,495342.84800000006,1994-01-01,21,False,False,False,AUTO RENEW,BRANCH (PHONE),N,N,N,N,N,N,N,N,Y,11-50,English,Premier,2012-12-02,21,True,0,9947,3037,Mid-term,English
12881,28956186,0.0,533546.3466666667,1987-12-01,19,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2014-05-17,19,True,0,12170,2506,Mid-term,English
12882,28960327,0.0,68902.4,1995-04-15,14,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-09-04,14,False,0,9478,2396,Mid-term,English
12883,28962673,0.0,1326150.2800000003,1992-04-01,17,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,101-500,English,Premier,2012-11-24,17,False,0,10587,3045,Mid-term,English
12886,28970639,0.0,470893.80000000005,1987-11-01,9,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English,Premier,2014-09-06,9,True,0,12200,2394,Mid-term,English
12887,28973175,0.0,262189.8666666667,2009-08-04,19,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,51-100,English,Standard,2013-11-12,19,True,0,4253,2692,Short-term,English
12888,28974460,0.0,286230.85714285716,1995-01-15,12,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2010-11-25,12,True,0,9568,3775,Mid-term,English
12889,28981561,0.0,577721.1142857143,1996-12-01,15,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2013-01-20,15,True,0,8882,2988,Mid-term,English
12891,28984370,0.0,331228.8,2014-07-14,20,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2013-03-04,20,False,0,2448,2945,Short-term,English
12892,28984402,0.0,2084243.2,1996-08-01,10,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,101-500,Spanish,Premier,2011-05-24,10,True,0,9004,3595,Mid-term,European
12893,28984425,0.0,398738.39999999997,1987-07-01,17,False,True,False,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,101-500,English,Premier,2011-05-24,17,True,0,12323,3595,Mid-term,English
12894,28985585,0.0,318472.76190476195,2016-12-16,8,False,True,False,AUTO RENEW,AUTO RENEW,Y,N,N,N,N,N,Y,N,Y,6-10,English,Standard,2013-01-31,8,True,0,1562,2977,Short-term,English
12895,28987068,141.44000000000003,65628.16000000002,1956-11-01,8,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2014-09-26,8,True,1,23522,2374,Long-term,English
12896,28987332,0.0,166550.0952380952,1987-07-01,10,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,Korean,Premier,2015-03-23,10,False,0,12323,2196,Mid-term,European
12897,28988035,384.74666666666667,175444.48,1995-02-15,24,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,11-50,English,Standard,2013-04-22,24,True,1,9537,2896,Mid-term,English
12898,28990137,0.0,522038.39999999997,1992-07-01,12,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2012-08-23,12,True,0,10496,3138,Mid-term,English
12900,28997121,0.0,802477.312,2010-03-05,16,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2011-05-24,16,True,0,4040,3595,Short-term,English
12901,28997790,135.90666666666667,132101.28,1992-06-15,18,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2014-11-21,18,False,1,10512,2318,Mid-term,English
12903,29003577,0.0,1237923.0,2008-03-17,18,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,51-100,English,Standard,2012-12-26,18,True,0,4758,3013,Short-term,English
12904,29003867,199.32000000000002,60593.280000000006,1995-04-01,16,False,False,False,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,Y,Y,1-5,English,Premier,2013-02-10,16,False,1,9492,2967,Mid-term,English
12905,29009716,238.13333333333333,71201.86666666667,2016-02-15,23,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-01-10,23,True,1,1867,2633,Short-term,English
12906,29011599,157.58333333333331,231647.49999999997,1974-07-15,14,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,N,1-5,English,Premier,2015-03-02,14,True,1,17057,2217,Long-term,English
12907,29012469,0.0,130457.60000000002,1988-10-15,21,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2014-11-21,21,True,0,11851,2318,Mid-term,English
12908,29015179,0.0,458256.896,1995-12-15,19,False,False,False,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,1-5,English,Standard,2014-07-23,19,True,0,9234,2439,Mid-term,English
12909,29016087,302.66666666666663,373187.99999999994,1993-05-01,9,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,N,6-10,Unknown,Premier,2013-12-12,9,True,1,10192,2662,Mid-term,Unknown
12910,29016699,0.0,305975.6000000001,1985-08-01,21,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2012-08-08,21,True,0,13022,3153,Mid-term,English
12911,29018508,0.0,430047.61904761917,2013-08-27,25,False,False,False,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2011-12-13,25,True,0,2769,3392,Short-term,English
12912,29025896,0.0,891680.2095238095,1998-02-15,23,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2011-09-21,23,True,0,8441,3475,Mid-term,English
12913,29030432,0.0,304515.71428571426,1996-12-25,26,False,True,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,N,6-10,Unknown,Premier,2013-11-11,26,True,0,8858,2693,Mid-term,Unknown
12914,29034203,215.50476190476195,73702.62857142859,1970-08-01,19,False,False,False,NOTICE,WEB,Y,N,N,N,N,N,Y,N,Y,6-10,English,Standard,2014-06-21,19,True,1,18501,2471,Long-term,English
12915,29036620,0.0,536006.7999999999,2009-01-02,12,False,False,False,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,N,11-50,Unknown,Standard,2011-02-02,12,True,0,4467,3706,Short-term,Unknown
12916,29037318,0.0,1490619.4285714284,1989-03-01,22,False,False,False,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,6-10,English,Premier,2011-04-25,22,True,0,11714,3624,Mid-term,English
12917,29039352,0.0,90960.0,1988-03-01,15,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2012-10-01,15,False,0,12079,3099,Mid-term,English
12918,29039600,0.0,1096097.3333333333,2006-01-17,4,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,N,500+,English,Premier,2012-06-05,4,True,0,5548,3217,Short-term,English
12920,29042331,581.8240000000001,1034483.0720000002,1994-02-15,14,False,False,False,NOTICE,MAIL,N,Y,N,N,N,N,N,N,Y,11-50,English,Premier,2011-11-27,14,True,1,9902,3408,Mid-term,English
12922,29043415,0.0,1107904.0000000002,1992-01-01,20,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2011-04-22,20,False,0,10678,3627,Mid-term,English
12923,29045829,0.0,29798.600000000006,1995-09-15,5,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2014-06-01,5,True,0,9325,2491,Mid-term,English
12924,29046613,0.0,515241.0666666667,2015-03-06,14,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2011-08-02,14,True,0,2213,3525,Short-term,English
12925,29046747,0.0,1027933.5238095239,2010-06-14,25,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2011-12-15,25,True,0,3939,3390,Short-term,English
12926,29047402,0.0,403395.2,2015-03-19,15,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2015-01-28,15,False,0,2200,2250,Short-term,English
12929,29057389,0.0,308160.0,1996-05-01,12,True,True,True,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2011-12-25,12,False,0,9096,3380,Mid-term,English
12930,29058057,0.0,259354.28571428574,2000-12-05,15,True,True,True,NOTICE,PHONE,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2012-06-01,15,True,0,7417,3221,Mid-term,English
12931,29060046,0.0,226398.85714285716,2000-05-12,22,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2011-09-27,22,False,0,7624,3469,Mid-term,English
12932,29061379,0.0,89631.36000000002,2012-04-07,10,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,11-50,English,Premier,2014-09-03,10,True,0,3276,2397,Short-term,English
12933,29062207,0.0,2285577.0,1992-09-15,29,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,Y,Y,101-500,English,Premier,2014-06-29,29,False,0,10420,2463,Mid-term,English
12934,29063160,0.0,605450.5600000002,1990-04-15,22,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2012-10-23,22,True,0,11304,3077,Mid-term,English
12935,29066492,1459.4533333333334,2997717.1466666665,1999-12-13,26,False,False,False,NOTICE,BRANCH (POS),N,N,N,N,N,N,Y,N,Y,500+,English,Premier,2012-11-08,26,True,1,7775,3061,Mid-term,English
12936,29069116,0.0,236221.44,1978-07-15,24,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2015-03-01,24,True,0,15596,2218,Long-term,English
12937,29069505,470.0106666666666,855419.4133333333,1994-06-01,20,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,11-50,English,Premier,2013-08-19,20,True,1,9796,2777,Mid-term,English
12938,29070236,0.0,52708.0,1998-02-15,5,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,11-50,English,Standard,2013-10-10,5,True,0,8441,2725,Mid-term,English
12939,29072790,0.0,1018640.0000000001,1996-02-01,21,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,51-100,English,Standard,2013-04-05,21,False,0,9186,2913,Mid-term,English
12942,29073959,159.16,49021.28,1974-10-01,11,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2014-03-28,11,True,1,16979,2556,Long-term,English
12943,29080138,0.0,30677.520000000004,1997-03-15,9,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2013-01-29,9,True,0,8778,2979,Mid-term,English
12944,29082694,0.0,86002.79999999999,1992-12-25,15,False,False,False,NOTICE,MAIL,Y,N,N,N,N,N,N,N,Y,11-50,English,Premier,2012-07-08,15,True,0,10319,3184,Mid-term,English
12945,29091947,0.0,223752.38095238095,1990-07-01,20,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2012-03-29,20,True,0,11227,3285,Mid-term,English
12946,29094258,0.0,593881.5133333333,1995-10-01,17,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2012-12-12,17,True,0,9309,3027,Mid-term,English
12947,29094951,0.0,333126.361904762,1997-07-01,20,False,False,False,AUTO RENEW,AUTO RENEW,Y,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-06-09,20,True,0,8670,2483,Mid-term,English
12948,29099067,0.0,94426.13333333333,1997-07-01,8,False,True,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,Unknown,Premier,2011-08-30,8,True,0,8670,3497,Mid-term,Unknown
12949,29100244,164.98666666666668,349771.73333333334,1977-01-01,20,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,Y,N,Y,1-5,English,Premier,2014-01-27,20,True,1,16156,2616,Long-term,English
12950,29100527,0.0,90979.5961904762,1982-04-01,17,False,False,False,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2015-01-11,17,True,0,14240,2267,Mid-term,English
12951,29101390,0.0,540474.24,1989-07-01,24,True,True,True,NOTICE,MAIL,Y,N,N,N,N,N,N,N,Y,1-5,English,Standard,2014-02-15,24,False,0,11592,2597,Mid-term,English
12953,29104438,0.0,186230.69333333336,1996-04-01,23,False,False,False,NOTICE,MAIL,N,Y,N,Y,Y,Y,N,Y,Y,1-5,English,Premier,2012-01-09,23,True,0,9126,3365,Mid-term,English
12954,29106405,168.76,185636.0,1992-06-01,20,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,1-5,English,Premier,2013-12-20,20,False,1,10526,2654,Mid-term,English
12955,29106454,0.0,171914.09523809527,2005-12-06,10,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-11-28,10,False,0,5590,2311,Short-term,English
12956,29110306,0.0,199031.09333333335,1990-06-15,14,False,False,False,NOTICE,WEB,N,N,N,N,N,N,N,N,Y,1-5,English,Standard,2015-09-22,14,True,0,11243,2013,Mid-term,English
12957,29116401,0.0,63228.34285714286,1997-07-01,8,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Standard,2014-02-20,8,True,0,8670,2592,Mid-term,English
12959,29120462,0.0,1573981.878857143,1979-11-15,22,False,False,False,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,N,N,N,Y,6-10,English,Premier,2012-05-12,22,True,0,15108,3241,Long-term,English
12960,29121811,166.41904761904766,220671.6571428572,1994-04-15,17,False,False,False,NOTICE,MAIL,N,N,N,N,N,N,N,N,Y,6-10,English,Premier,2015-06-08,17,True,1,9843,2119,Mid-term,English
